Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Cuts-men,burnt-pink-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-06-11_On_Model_23047_b60c2192-519d-451b-944a-13ea7112b4d0.jpg?v=1563226109,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,burnt-pink-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-06-11_On_Model_23066.jpg?v=1563226109,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,burnt-pink-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-06-11_On_Model_23090.jpg?v=1563226109,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,blue-night-s-s-henley-elongated,Blue Night S/S Henley Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This short-sleeve gives a bold and sophisticated look. The Henley collar offers an outstanding compliment to the bottom Elongated CUT. Fate favors the bold! Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/blue-night-s-s-henley-elongated,,,,1,,deny,manual,58,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/BLUE-SS-HENLEY-ELONGATED.png?v=1558130510,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,winter-capsule,Winter Capsule (3-Pack),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A select collection with the perfect winter-inspired color palette. Capsule features (1) Burr Blue L/S Crew Elongated, (1) Saddle Crew Split-Hem, and (1) Black Crew Elongated.Free Capsule Exchanges + Returns - Exchanges/returns apply to entire capsule only - No single shirt returns or substitutions - Exchanges only permitted for a different sizeGift box included with all Cuts Capsules Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/winter-capsule,,,,1,,deny,manual,152,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Winter-Capsule.jpg?v=1571772387,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,winter-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Box-Photo_d9a199a4-706f-418a-a926-c9f685460a9f.jpg?v=1571772391,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,winter-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Saddle-Crew-Split_dffb748b-426b-42d5-becd-11fdb76db42e.jpg?v=1571772391,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,winter-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Crew-LS-Curved-Hem-Bur-Blue.jpg?v=1571772391,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,winter-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Black_Crew_Elongated.png?v=1571772391,5,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,staples-capsule,Staples Capsule (3-Pack),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A selection of our classic essentials, designed to kickstart your Cuts collection. Capsule features (1) Black Crew Curve-Hem, (1) White Crew Elongated, and (1) Heather Grey Crew Split-Hem.Free Capsule Exchanges + Returns - Exchanges/returns apply to entire capsule only - No single shirt returns or substitutions - Exchanges only permitted for a different sizeGift box included with all Cuts Capsules Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/staples-capsule,,,,1,,deny,manual,136,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Staples-Capsule_110d8dfd-20b8-4a0f-bd7b-29ab55d3ad02.jpg?v=1571772294,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,staples-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Box-Photo_43dd651c-aae0-4bf6-93ab-6680ce058b0d.jpg?v=1571772344,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,staples-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Black-Crew-Curve_e1f30edd-2451-4890-844b-08202c50b2d6.png?v=1571772344,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,staples-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/White_CE_295c292c-fedf-4b18-969d-4ab547cf9fac.png?v=1571772344,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,staples-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CREW-TEE-SPLIT-HEM-GREY_1180x_2x_d5bdf80a-f321-417e-91c9-c61500713d3f.jpg?v=1571772344,5,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,spring-capsule,Spring Capsule (3-Pack),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Fresh, crisp Spring colors bring this capsule to life. Capsule features (1) Laurel Oak L/S Henley Split-Hem, (1) Stone Grey Crew Curve-Hem, and (1) Deep Forest S/S Henley Elongated.Free Capsule Exchanges + Returns - Exchanges/returns apply to entire capsule only - No single shirt returns or substitutions - Exchanges only permitted for a different sizeGift box included with all Cuts Capsules Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/spring-capsule,,,,1,,deny,manual,166,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Spring-Capsule.jpg?v=1571772286,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,spring-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Box-Photo_811f2d6f-b99b-4d6c-aeac-b62e7a2d3ef6.jpg?v=1571772290,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,spring-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Split-Hem-LS-Light-Green_1180x_2x_33cfb7eb-6603-4012-b933-1c0f9a69c921.jpg?v=1571772290,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,spring-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Stone-Grey-Crew-Curve-Hem_1180x_2x_3a7af3a0-d05d-4f71-b339-8299c646333f.jpg?v=1571772290,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,spring-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-03-23_13_1180x_2x_ac169f25-bcc9-4ca8-809b-ab570c6cd881.jpg?v=1571772290,5,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,holiday-capsule,Holiday Capsule (3-Pack),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Inspired by the holidays - this palette is perfect for relaxing at home or a night out. Capsule features (1) Burr Blue Crew Elongated, (1) Plum L/S Henley Elongated, and (1) Slate V-Neck Split-Hem.Free Capsule Exchanges + Returns - Exchanges/returns apply to entire capsule only - No single shirt returns or substitutions - Exchanges only permitted for a different sizeGift box included with all Cuts Capsules Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/holiday-capsule,,,,1,,deny,manual,156,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Holiday-Capsule.jpg?v=1571771934,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,holiday-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Box-Photo.jpg?v=1571771941,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,holiday-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Burr-Blue-CE_3x4-Transparent_1180x_2x_9e6fb556-dde4-46ef-aade-98e72721306c.png?v=1571771941,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,holiday-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Henley-LS-Curved-Hem-Dark-Red_1180x_2x_56935341-04bd-493d-9d54-78bc5a184c48.jpg?v=1571771941,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,holiday-capsule,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Slate-V-neck-Split_1180x_2x_ab24094c-0e8d-43c4-818f-517f83829cbe.jpg?v=1571771941,5,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,v-neck-elongated-black,Black V-Neck Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Designed with the modern man in mind, this shirt effortlessly makes a big impression. The Elongated CUT streamlines your professional look. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/v-neck-elongated-black,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-03-23_10.jpg?v=1554430583,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,v-neck-elongated-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/AK3I1210.jpg?v=1565727798,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,v-neck-elongated-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/AK3I1217.jpg?v=1565727790,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-l-s-crew-elongated,Komo L/S Crew Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A custom Cut designed by Matt Komo, this long-sleeve specialty Cut has a slightly longer bottom hem, a redesigned pocket, and cuffed sleeves. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/black-komo-l-s-crew-elongated,,,,1,,deny,manual,66,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/KOMO-LS_5ba4c0fb-44de-4c64-9f4b-bb441fbedb75.jpg?v=1571428564,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-l-s-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Komo-6.jpg?v=1571428564,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-l-s-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-120210.jpg?v=1571428564,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-l-s-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-120222.jpg?v=1571428564,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-crew-elongated,Komo Crew Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A custom limited release designed by Matt Komo, this short-sleeve specialty Cut has a slightly longer bottom hem, a redesigned pocket, and cuffed sleeves. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/black-komo-crew-elongated,,,,1,,deny,manual,49,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/KOMO-SS.jpg?v=1571428633,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/komo-final.jpg?v=1571428633,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-06-11_On_Model_23762.jpg?v=1571428639,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-komo-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_Clothing-2019-06-11_On_Model_23789.jpg?v=1571428643,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,grey-scoop-crew-elongated,Grey Wide Neck Pocket Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Wide neck crew with raw-edge pocket and elongated bottom cut. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/grey-scoop-crew-elongated,,,,1,,deny,manual,58,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/WIDE-NECK-POCKET-CREW-ELONGATED-GREY.png?v=1569354151,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,coral-crew-elongated,Coral Crew Elongated,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Classic Crew meets the Elongated Cut for a seriously sophisticated look. It combines the reliability of your go-to closet staple with an extended elongated bottom hem that demonstrates true class with an urban feel. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/coral-crew-elongated,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CORAL-SS-CREW-ELONGATED.png?v=1573067775,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,coral-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0728.jpg?v=1573067775,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,coral-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0750.jpg?v=1573067775,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,coral-crew-elongated,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0752.jpg?v=1573067775,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-long-sleeve-henley-curve-hem,Black L/S Henley Curve-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This long sleeve henley is paired with our original curve-hem giving a classic an elevated bottom cut to reduce bunching around the waist. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/black-long-sleeve-henley-curve-hem,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/LS-Henley-Curve-Black.jpg?v=1571669821,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-long-sleeve-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-120194.jpg?v=1571669821,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-long-sleeve-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-120190.jpg?v=1571669821,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,black-long-sleeve-henley-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-120201.jpg?v=1571669821,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-l-s-crew-curve-hem,Mountain Mist L/S Crew Curve-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A long sleeve version of our best selling crew curve-hem.  The elevated bottom cut reduces bunching around the waist for a natural fit. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/mountain-mist-l-s-crew-curve-hem,,,,1,,deny,manual,58,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Mountain-Mist-LS-Crew-Curve.jpg?v=1572467692,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-l-s-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0427.jpg?v=1573164753,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-l-s-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0419.jpg?v=1572467711,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-l-s-crew-curve-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS-219-10-15_On-Model_Video_0414.jpg?v=1572467711,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-crew-split-hem,Mountain Mist Crew Split-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Split-Hem delivers dynamic functionality. This casual yet stylish shape expresses a more distinctive look. Providing serious comfort with out compromising appearance. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/mountain-mist-crew-split-hem,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Mountain-Mist-Crew-Split-Hem.jpg?v=1568664356,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-crew-split-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-121182.jpg?v=1568759446,2,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-crew-split-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-121153.jpg?v=1568664356,3,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-crew-split-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/CUTS_on_Model_2019-09-121168.jpg?v=1568664356,4,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,mountain-mist-crew-split-hem,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/mmist_crwsplit.png?v=1568941486,5,,,,,,,,,,,,,,,,,,,,,,
Cuts-men,saddle-l-s-crew-curve-hem,Saddle L/S Crew Curve-Hem,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A long sleeve version of our best selling crew curve-hem.  The elevated bottom cut reduces bunching around the waist for a natural fit. Made from premium high stretch PYCA tri-blended fabric with wrinkle-free technology, long-lasting comfort, color retention, and buttery soft hand feel.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Height 6'0 wearing a size large. Runs true to size, but order size up if in-between sizes. This cut is fitted, Tailored in the right places but not too slim.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges (U.S. and Canada orders) are accepted on all undamaged and 'unused' items within 20 days of purchase. Both shipping and returns are free of charge.</sectionBody></section></sections>",Cuts-men,Shirts,"shirt, cuts, tee, t-shirt",,Title, Default Title,Link,https://cutsclothing.com/products/saddle-l-s-crew-curve-hem,,,,1,,deny,manual,58,,,,,https://cdn.shopify.com/s/files/1/1368/3463/products/Saddle-LS-Crew-Curve.jpg?v=1568665095,1,,FALSE,,,,,,,,,,,,,,,,,,,,
