Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Vuori-men,banks-short-azure-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03AZL_2.jpg?v=1561672321,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-azure-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03AZL_3.jpg?v=1561672321,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-azure-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03AZL_5.jpg?v=1561672321,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-azure-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/BANKS.jpg?v=1563839723,6,,,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-navy-heather,Strato Tech Tee | Navy Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Strato Tech Tee is the softest piece of workout apparel on the planet while doubling as your go-to T-shirt. With next-level comfort, our softest performance knit is quick drying and moisture wicking with UPF 30+. Great for yoga, running and traveling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/strato-tech-tee-navy-heather,,,,1,,deny,manual,44,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HNV_84839d18-4655-40d7-837c-0c5646b04bd9.jpg?v=1561656838,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-navy-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HNV_2_15b597b1-e357-4aac-9f66-2b61a4246079.jpg?v=1561656838,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-navy-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HNV_3.jpg?v=1561656838,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,Ponto Performance Pant | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The softest performance sweatpants, the Ponto Pants feature a straight-leg modern fit and endless lightweight comfort. Soft, stretchy and buttery soft, you’ll be wearing these pants on the plane, around the house, and in and out of class. Great for traveling, yoga and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Pants,"vuori, best seller, pants",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ponto-performance-pant-heather-grey,,,,1,,deny,manual,84,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_ef5d3a35-3166-4365-a2ab-fb56c4a75615.jpg?v=1562023885,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_1.jpg?v=1562023885,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_2.jpg?v=1562023885,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_4.jpg?v=1562023885,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_5.jpg?v=1562023885,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pant-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V418HTG_7.jpg?v=1562023885,6,,,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-charcoal-heather,Strato Tech Tee | Charcoal Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Strato Tech Tee is the softest piece of workout apparel on the planet while doubling as your go-to T-shirt. With next-level comfort, our softest performance knit is quick drying and moisture wicking with UPF 30+. Great for yoga, running and traveling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/strato-tech-tee-charcoal-heather,,,,1,,deny,manual,44,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HCC_74d5c365-b395-4192-9e07-f1036658200c.jpg?v=1561656815,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HCC_1_cf91b835-8258-444a-ba47-ee9fa11fd6d7.jpg?v=1561656815,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HCC_2.jpg?v=1561656815,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-khaki,Ripstop Climber Pant | Khaki,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Stay adventure bound in our most versatile everyday pants. The Ripstop Climber Pant is a modern slimmer fit pant, crafted with a gusset for a wide range of motion, the comfort of cotton ripstop with a Teflon coating for strength and stain resistance, five-pocket design and endless style for daily wear. Great for hiking, traveling and chilling. Designed to fit slimmer in the legs than your standard pants. If you’d like a more relaxed fit, we recommend ordering a size up.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Pants,"vuori, best seller, pants",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ripstop-climber-pant-khaki,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412KHK_f3cd712e-ac76-4e5f-a1d8-a220d7f4b1d7.jpg?v=1565742494,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412KHK_1_d5739853-a938-4682-8563-64401a8ad6bc.jpg?v=1565742494,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412KHK_2_7a46ada5-7abe-4dfe-b12d-ea6435917b4a.jpg?v=1565742494,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412KHK_3_7e594f98-457d-4f27-a339-ed8304fe7314.jpg?v=1565742494,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412KHK_4_7b527614-66fd-4c3c-a337-0a09c1ee98f7.jpg?v=1565742494,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,Kore Short | Amber,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>One short for every sport, the Kore Short has a classic athletic fit, falling just about the knee, with an anywhere and everywhere versatility. Go commando in confidence with the breathable, boxer-brief liner. Great for yoga, training, running and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts, best seller",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/kore-short-amber,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB.jpg?v=1563307364,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB_1.jpg?v=1563307373,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB_2.jpg?v=1563307375,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB_3.jpg?v=1563307377,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB_4.jpg?v=1563307379,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-amber,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302AMB_5.jpg?v=1563307381,6,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-navy,Ripstop Climber Pant | Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Stay adventure bound in our most versatile everyday pants. The Ripstop Climber Pant is a modern slimmer fit pant, crafted with a gusset for a wide range of motion, the comfort of cotton ripstop with a Teflon coating for strength and stain resistance, five-pocket design and endless style for daily wear. Great for hiking, traveling and chilling. Designed to fit slimmer in the legs than your standard pants. If you’d like a more relaxed fit, we recommend ordering a size up.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Pants,"vuori, best seller, pants",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ripstop-climber-pant-navy,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412NVY.jpg?v=1563388991,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412NVY_1.jpg?v=1563389000,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412NVY_2.jpg?v=1563389005,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412NVY_3.jpg?v=1563389008,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ripstop-climber-pant-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V412NVY_4.jpg?v=1563389011,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-amber-linen-texture,Banks Short | Amber Linen Texture,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The ultimate in versatility, the Banks Shorts are made from four to five recycled plastic bottles each to take you from land to sea and beyond. An athletic short built with a scalloped leg for your most universal performance item. Great for yoga, training, running, surfing, swimming and chilling</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts, best seller",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-amber-linen-texture,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330AML.jpg?v=1562969724,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-amber-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330AML_1.jpg?v=1562969746,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-amber-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330AML_2.jpg?v=1562969748,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-amber-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330AML_3.jpg?v=1562969751,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-amber-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330AML_4.jpg?v=1562969753,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-navy-charcoal-stripe,Kore Short | Navy Charcoal Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>One short for every sport, the Kore Short has a classic athletic fit, falling just about the knee, with an anywhere and everywhere versatility. Go commando in confidence with the breathable, boxer-brief liner. Great for yoga, training, running and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/kore-short-navy-charcoal-stripe,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302.13NCS_1_e6df86be-9bc3-41a0-a174-f85ab2e6bed7.jpg?v=1554359321,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-navy-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302NCS_1.jpg?v=1554359321,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-navy-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302NCS_2.jpg?v=1554359321,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-navy-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302NCS_4.jpg?v=1554359321,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,kore-short-navy-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V302NCS_3.jpg?v=1554359321,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-heather-grey,Strato Tech Tee | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Strato Tech Tee is the softest piece of workout apparel on the planet while doubling as your go-to T-shirt. With next-level comfort, our softest performance knit is quick drying and moisture wicking with UPF 30+. Great for yoga, running and traveling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/strato-tech-tee-heather-grey,,,,1,,deny,manual,44,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HTG.jpg?v=1561656898,1,,FALSE,,,,,,,,,,,,,,,,,,,
