Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Duvin-men,smiles-tee-teal,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/smile-teal-back.jpg?v=1573049874,4,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-antique,Old School Tee Antique,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Old School Duvin\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/old-school-tee-antique,,,,1,,deny,manual,28.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-antique-back-model.jpg?v=1571854167,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-antique,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-antique-front.jpg?v=1571854167,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-antique,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-antique-back.jpg?v=1571854167,3,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-antique,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-antique-front-model.jpg?v=1571854167,4,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-pepper,Old School Tee Pepper,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Old School Vibes\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/old-school-tee-pepper,,,,1,,deny,manual,28.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-pepper-model-back.jpg?v=1571978309,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-pepper,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-pepper-model-front.jpg?v=1571978309,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-pepper,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-pepper-back.jpg?v=1571978309,3,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,old-school-tee-pepper,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/old-school-pepper-front.jpg?v=1571978309,4,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,tanning-team-tee-blue,Tanning Team Tee Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Like a warm summer breeze you can wear\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/tanning-team-tee-blue,,,,1,,deny,manual,30.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/tanning-team-model.jpg?v=1572005012,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,tanning-team-tee-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/tanning-team-front.jpg?v=1572005012,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,nude-beach-tee-neon,Nude Beach Tee Neon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Like a warm summer breeze you can wear\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/nude-beach-tee-neon,,,,1,,deny,manual,26.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/nude-beach-neon-model.jpg?v=1571978204,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,nude-beach-tee-neon,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/nude-tee-neon.jpg?v=1571978204,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,nude-beach-tee-pink,Nude Beach Tee Pink,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Nude Beach Vibes\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/nude-beach-tee-pink,,,,1,,deny,manual,26.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/nude-tee-pink-model.jpg?v=1571978174,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,nude-beach-tee-pink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/nude-tee-pink.jpg?v=1571978174,2,,,,,,,,,,,,,,,,,,,,,,
