Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/eb98e1b187642a9b1025595fcbc30d25_4b44e193-b2a7-4bd6-8a9e-0ba8b7315dd9.jpg?v=1573020713,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1683ffbb2e6b6a38bff5369f2bd1e936_815212ca-66b3-4b8c-ad62-77331d920983.jpg?v=1573020713,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/715018747577935b1d769d06dc6187a8_51b37dc5-8f52-4c3d-a597-d4be6c3f80cb.jpg?v=1573020713,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/90b628f3db61336cb1bb2925d60c062d_4a677366-756d-492b-ad9b-552f2ac6fdd6.jpg?v=1573020713,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/40aec559e89fbe0a6f9eee0e50918cf0_bdb90834-f55c-4eda-9c64-a8a28c249be7.jpg?v=1573020713,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/c26fdf3de81a6fb90ce2c6a26d63fcb1_ed74c9ea-145c-491f-b1a9-c8ac6775093d.png?v=1517940592,7,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,Noche Crew - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	A trusty all-season crew featuring stylish rolled knit details at the sleeve cuff, bottom hem, and neckline\n	•	The midweight, heathered organic cotton yarn has a textured slub for natural dimension\n	•	An ideal layer for chilly moments that feels great over a tee or under a Blanket Shirt</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Sweaters,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/noche-crew-river,,,,1,,deny,manual,30,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/bbc1787e1139801c1199734e21794008_3439bfe2-2bdf-4c02-8e3d-14cb1c72a6f8.jpg?v=1573020715,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1f443e619dfd4afedbaf35394c703747_420ba241-66d0-410a-a0bf-fec8a1475dec.jpg?v=1573020715,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/58bd089d101e1b423ae02c1392a9c52c_6073b29b-058d-458d-821d-ccfbbcceb717.jpg?v=1573020715,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/f756dd7ebf9be4fc114073c9299169c4_acda3476-2d12-41e0-870b-81944b9fcc2b.jpg?v=1573020715,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/5d8a5da590ba2f9f0baeb56b9a9e62bb_a7efa6c9-4ea5-48ec-9975-a80b8aa47db8.jpg?v=1573020715,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,noche-crew-river,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/6498b6aef34998388e55efd9c9b67b43_496696da-9442-43ec-9ef0-7ff5d78bc83a.jpg?v=1517944788,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,Nomadic Coast Short - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Weather changes fast on the coast and these water repellent shorts are built to withstand the elements.\n	•	Designed with a slimmer fit, and a slightly tapered leg, they're crafted from rugged polyester and organic cotton twill.\n	•	PFOA Free Durable Water Repellant technology leaves no trace in the wild.\n	•	Ideal for sudden downpours or sudden spills of coffee, just brush off and journey on.\n	•	Gutsy 9oz polyester and organic cotton blend twill is soft and sturdy.\n	•	Front hand pockets and back welt pockets.\n	•	Signature Project Nomadic screenprint below wearer's back right pocket.\n	•	Zipper fly with natural corozo button closure at waist.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Shorts,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/nomadic-coast-short-olive,,,,1,,deny,manual,26,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/c6eca09c1d860596feffb8fa9ad762de.jpg?v=1573020626,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/24df9b4501d89a14985e59b34f638042.jpg?v=1573020626,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/7adcfdbd60de6b8ec3bf2e9ec85c66ad.jpg?v=1573020626,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/c527652e36f04d459edde77a09fd8d2d_5220f150-aefb-4c7a-b8a3-4e474ef3352a.jpg?v=1573020626,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/04fa2f8b1f766e9cf7e8d8482bc7423b_489e7c8c-43d4-445b-83dc-7d53722e445c.jpg?v=1573020626,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/55630b7edba53e0f588e421a54609064_78be83b7-a7be-482b-84f2-7b7aaf3ef37b.jpg?v=1573020626,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-short-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/4604b7a8822d730990affb69226d585d_31e9b188-718c-4ba6-88e7-fefa5d3b0c8d.png?v=1517940700,7,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,Nomadic S/S Oxford - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	The traditional oxford shirt, cleaned up and modernized without a pocket.\n	•	Short sleeve style, constructed from 5oz organic cotton.\n	•	Classic yarn dyed oxford blue that belongs in every man's closet.\n	•	Details include button down collar, mother-of-pearl buttons, and reinforced button placket.\n	•	Signature OK embroidery.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Shirts,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/nomadic-short-sleeve-oxford-oxford-blue,,,,1,,deny,manual,28,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/804e6a50179d07794ad02e881a78b48d.jpg?v=1573020640,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/46defc2467e5391d0485629f8c89150a.jpg?v=1573020640,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/68fb0648a48f0b93862a633d7360c621.jpg?v=1573020640,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/83a933ae5a7e937a3f7f7dfddb2ce544.jpg?v=1573020640,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/f5e3522dccc19729da2f5ac32d60e153.jpg?v=1517598750,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-short-sleeve-oxford-oxford-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/22eb10c108687b3d29f4e833dd150762.png?v=1518069526,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,Nomadic Coast Jacket - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	A gutsy contender rain or shine, thanks to sustainable waterproofing.\n	•	Rugged 9oz polyester and organic cotton blend twill is soft and sturdy.\n	•	PFOA Free Durable Water Repellent technology leaves no trace in the wild.\n	•	Spill-resistant - Just wipe off and journey on.\n	•	Econyl® recycled nylon detail at drawcord waist, front welt hand pockets and internal locker loop.\n	•	Signature Project Nomadic screenprint on wearer's front left.\n	•	Lapped shoulder detail adds extra reinforcement and durability.\n	•	Snap closure.\n	•	Unlined.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Outerwear,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/nomadic-coast-jacket-olive,,,,1,,deny,manual,33,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/d7f50cb8ccff21c5126389157ce6d5f2.jpg?v=1573020618,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/25e449d0752f2db60e5804daa99841ca.jpg?v=1573020618,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/c58a567f3b8a869b8cc31830af13b0b9.jpg?v=1573020618,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/e0e328a7cedf374f5dd0df5a4f41fa78.jpg?v=1573020618,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/d72bdb24cb989f4c87f2cdab10f84dae.jpg?v=1573020618,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1346efe028074736d4e0bcfb4eb7d4ac.jpg?v=1573020618,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-coast-jacket-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/4604b7a8822d730990affb69226d585d.png?v=1517960481,7,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,Nomadic Parka - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	A modern spin on the iconic M-65 military jacket\n	•	Ergonomically designed and ready to brave the elements\n	•	Complete with zipper and snap closure\n	•	Constructed with recycled poly twill and fully lined with a cozy microfiber\n	•	Includes hidden zippered hood with adjustable toggles</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Outerwear,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/nomadic-parka-indigo,,,,1,,deny,manual,59,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/649edab6dd61e4202c19b0c7081eb1bf.jpg?v=1517575317,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/2ebdaeae7412f16e770d144680d697a0.jpg?v=1517575317,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/902215bc619093286735d91990446ce3.jpg?v=1517575317,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/ca503d7fe0862beda5170a8e8e5c8d13.jpg?v=1517575317,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/127fa37b1e116bf471ea07d8def730c6.jpg?v=1517575317,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/ab76d0f0dfca85a59fd46ba46c1de592.jpg?v=1517575317,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,nomadic-parka-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/8d3710135459d6b564e0e069aaa84511.png?v=1529435480,7,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,transitional-flannel-shirt-marine-tataka-plaid,Transitional Flannel - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Just a crazy soft, brushed flannel shirt. Feels like cashmere (but it's cotton, so you can wash it and beat the hell out of it).\n	•	You never need to worry about an undershirt either, you don't need it, it's so soft.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Shirts,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/transitional-flannel-shirt-marine-tataka-plaid,,,,1,,deny,manual,27,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310112_TransitionalFlannel_MTP_-f1.jpg?v=1573021574,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,transitional-flannel-shirt-marine-tataka-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310112_TransitionalFlannel_MTP_-d1.jpg?v=1573021574,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,transitional-flannel-shirt-marine-tataka-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310112_TransitionalFlannel_MTP_-d2.jpg?v=1573021574,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,transitional-flannel-shirt-marine-tataka-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310112_TransitionalFlannel_MTP_-d3.jpg?v=1573021574,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,transitional-flannel-shirt-marine-tataka-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310112_TransitionalFlannel_MTP_swt.png?v=1539882702,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,Trails Henley - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Long sleeve henley cut from organic slub cotton jersey.\n	•	Nice reinforced collar so it keepsÂ it's shapeÂ and doesn't get allÂ bacon-yÂ when you wash it.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Henleys,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/trails-henley-blue-fog,,,,1,,deny,manual,21,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_BFG_f1.jpg?v=1573021418,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_outerknown_trailshenley_bfg.jpg?v=1573021418,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_BFG_d1.jpg?v=1573021418,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_BFG_d2.jpg?v=1573021418,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_BFG_swt.jpg?v=1573021418,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-blue-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_BFG_swt.png?v=1553041263,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,Trails Henley - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Long sleeve henley cut from organic slub cotton jersey.\n	•	Nice reinforced collar so it keeps it's shape and doesn't get all bacon-y when you wash it.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Henleys,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/trails-henley-pitch-black,,,,1,,deny,manual,27,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_PCH_f1.jpg?v=1573021415,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_outerknown_trailshenley_pch.jpg?v=1573021415,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_PCH_d1.jpg?v=1573021415,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_PCH_d2.jpg?v=1573021415,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_PCH_swt_644398d1-d0e3-45ed-b77a-624b5c6680b0.jpg?v=1573021415,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-pitch-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_PCH_swt_84f4b2d2-a438-4d40-a144-6a1209fad36f.png?v=1553573250,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,Tavern Chambray Shirt - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	This is our nod to workwear. A classic chambray with an updated collar and contrast hem tape, topped off with authentic cat's eye corozo buttons.\n	•	This shirt has a reinforced yokeâ€š that's the piece of fabric that goes on your neck and back, and it's one of the first places workshirts break down, but that's not going to happen on the Tavern Chambray Shirt, not ever.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Shirts,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/tavern-chambray-shirt-chambray,,,,1,,deny,manual,27,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_f1.jpg?v=1573021413,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/TavernChambrayShirt_CHA_1.jpg?v=1573021413,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_d1.jpg?v=1573021413,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_d2.jpg?v=1573021413,4,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_d3.jpg?v=1573021413,5,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_swt.jpg?v=1573021413,6,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,tavern-chambray-shirt-chambray,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1310109_TavernChambrayShirt_CHA_swt.png?v=1553041269,7,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-whitewater,Trails Henley - FINAL SALE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Long sleeve henley cut from organic slub cotton jersey.\n	•	Nice reinforced collar so it keepsÂ it's shapeÂ and doesn't get allÂ bacon-yÂ when you wash it.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>For all U.S. orders, we offer free standard shipping on orders over $100. Orders placed with standard shipping will arrive in 3-7 business days.\nWe gladly accept returns or exchanges within 30 days of purchase as long as they are in original condition (unworn, unwashed and with tags).</sectionBody></section></sections>",Outerknown-men,Henleys,"outerknown",,Title, Default Title,Link,https://www.outerknown.com/products/trails-henley-whitewater,,,,1,,deny,manual,27,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_WTW_f1.jpg?v=1573021414,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-whitewater,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_outerknown_trailshenley_wtw.jpg?v=1573021414,2,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-whitewater,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_WTW_d1.jpg?v=1573021414,3,,,,,,,,,,,,,,,,,,,,,,
Outerknown-men,trails-henley-whitewater,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2445/4975/products/1280027_TrailsHenley_WTW_d2.jpg?v=1573021414,4,,,,,,,,,,,,,,,,,,,,,,
